学部,学院,学历,毕业年度,去向类别,单位名称,人数
信息学部,计算机学院,博士,2022,就业,重庆邮电大学,2
信息学部,计算机学院,博士,2022,就业,香港中文大学,1
信息学部,计算机学院,博士,2023,就业,中国联合网络通信有限公司重庆市分公司,1
信息学部,计算机学院,博士,2023,就业,哈尔滨工业大学重庆研究院,1
信息学部,计算机学院,博士,2023,就业,新加坡南洋理工大学,1
信息学部,计算机学院,博士,2023,就业,江南造船(集团)有限责任公司,1
信息学部,计算机学院,博士,2023,就业,湖北民族大学,1
信息学部,计算机学院,博士,2023,就业,电子科技大学(深圳)高等研究院,1
信息学部,计算机学院,博士,2023,就业,西南大学,1
信息学部,计算机学院,博士,2023,就业,贵州大学,1
信息学部,计算机学院,博士,2023,就业,重庆理工大学,1
信息学部,计算机学院,博士,2023,就业,重庆邮电大学,2
信息学部,计算机学院,博士,2023,就业,香港理工大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,东京大学,2
信息学部,计算机学院,本科,2021,出国(境)留学或工作,东北大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,南加利福尼亚大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,卡耐基梅隆大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,名古屋大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,圣路易斯华盛顿,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,圣路易斯华盛顿大学,2
信息学部,计算机学院,本科,2021,出国(境)留学或工作,墨尔本大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,悉尼大学,3
信息学部,计算机学院,本科,2021,出国(境)留学或工作,慕尼黑工业大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,新加坡国立大学,2
信息学部,计算机学院,本科,2021,出国(境)留学或工作,新南威尔士大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,曼彻斯特大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,温莎大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,莱斯大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,香港中文大学,1
信息学部,计算机学院,本科,2021,出国(境)留学或工作,香港科技大学,2
信息学部,计算机学院,本科,2021,升学,上海科技大学,1
信息学部,计算机学院,本科,2021,升学,上海财经大学,1
信息学部,计算机学院,本科,2021,升学,东南大学,1
信息学部,计算机学院,本科,2021,升学,中南大学,1
信息学部,计算机学院,本科,2021,升学,中国人民大学,1
信息学部,计算机学院,本科,2021,升学,中国原子能科学研究院反应堆工程设计部,1
信息学部,计算机学院,本科,2021,升学,中国地质大学(武汉),2
信息学部,计算机学院,本科,2021,升学,中国科学技术大学,4
信息学部,计算机学院,本科,2021,升学,中国科学院信息工程研究所,3
信息学部,计算机学院,本科,2021,升学,中国科学院计算技术研究所,1
信息学部,计算机学院,本科,2021,升学,中国科学院计算机网络信息中心,1
信息学部,计算机学院,本科,2021,升学,中国科学院软件研究所,1
信息学部,计算机学院,本科,2021,升学,中央财经大学,1
信息学部,计算机学院,本科,2021,升学,中山大学,4
信息学部,计算机学院,本科,2021,升学,云南大学,1
信息学部,计算机学院,本科,2021,升学,北京交通大学,1
信息学部,计算机学院,本科,2021,升学,北京大学,1
信息学部,计算机学院,本科,2021,升学,北京理工大学,6
信息学部,计算机学院,本科,2021,升学,北京航空航天大学,1
信息学部,计算机学院,本科,2021,升学,北京邮电大学,3
信息学部,计算机学院,本科,2021,升学,华中科技大学,4
信息学部,计算机学院,本科,2021,升学,南京大学,3
信息学部,计算机学院,本科,2021,升学,南开大学,2
信息学部,计算机学院,本科,2021,升学,南方科技大学,1
信息学部,计算机学院,本科,2021,升学,厦门大学,1
信息学部,计算机学院,本科,2021,升学,哈尔滨工业大学(深圳),1
信息学部,计算机学院,本科,2021,升学,四川大学,2
信息学部,计算机学院,本科,2021,升学,国防科技大学,1
信息学部,计算机学院,本科,2021,升学,复旦大学,1
信息学部,计算机学院,本科,2021,升学,天津大学,5
信息学部,计算机学院,本科,2021,升学,武汉大学,2
信息学部,计算机学院,本科,2021,升学,浙江大学,1
信息学部,计算机学院,本科,2021,升学,清华大学,3
信息学部,计算机学院,本科,2021,升学,电子科技大学,2
信息学部,计算机学院,本科,2021,升学,西南大学,2
信息学部,计算机学院,本科,2021,升学,西安交通大学,3
信息学部,计算机学院,本科,2021,就业,中国葛洲坝集团易普力股份有限公司,2
信息学部,计算机学院,本科,2021,就业,中国铁建重工集团股份有限公司,2
信息学部,计算机学院,本科,2021,就业,其他,78
信息学部,计算机学院,本科,2021,就业,北京华宇信息技术有限公司,2
信息学部,计算机学院,本科,2021,就业,北京字节跳动网络技术有限公司,2
信息学部,计算机学院,本科,2021,就业,华为技术有限公司,3
信息学部,计算机学院,本科,2021,就业,四川长虹网络科技有限责任公司,2
信息学部,计算机学院,本科,2021,就业,山石网科通信技术股份有限公司,6
信息学部,计算机学院,本科,2021,就业,广州博冠信息科技有限公司,3
信息学部,计算机学院,本科,2021,就业,恒生电子股份有限公司,2
信息学部,计算机学院,本科,2021,就业,维沃移动通信(深圳)有限公司,2
信息学部,计算机学院,本科,2021,就业,重庆医药数据信息科技有限公司,2
信息学部,计算机学院,本科,2021,就业,重庆大学,70
信息学部,计算机学院,本科,2021,就业,重庆新世纪电气有限公司,3
信息学部,计算机学院,本科,2021,就业,重庆长安工业(集团)有限责任公司,2
信息学部,计算机学院,本科,2021,就业,重庆长安汽车软件科技有限公司,3
信息学部,计算机学院,本科,2021,选调生,中共同德县委组织部,1
信息学部,计算机学院,本科,2021,选调生,中共德阳市委组织部,2
信息学部,计算机学院,本科,2021,选调生,广西壮族自治区党委组织部干部规划办,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,乔治亚理工学院,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,亚琛工业大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,佛罗里达大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,俄亥俄州立大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,南安普敦大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,宾汉姆顿大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,巴黎理工学院,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,悉尼大学,2
信息学部,计算机学院,本科,2022,出国(境)留学或工作,新加坡国立大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,昆士兰大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,波士顿大学,2
信息学部,计算机学院,本科,2022,出国(境)留学或工作,约翰霍普金斯大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,纽约大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,纽约州立大学宾汉姆顿分校,2
信息学部,计算机学院,本科,2022,出国(境)留学或工作,香港中文大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,香港城市大学,3
信息学部,计算机学院,本科,2022,出国(境)留学或工作,香港理工大学,1
信息学部,计算机学院,本科,2022,出国(境)留学或工作,香港科技大学,1
信息学部,计算机学院,本科,2022,升学,上海交通大学,1
信息学部,计算机学院,本科,2022,升学,东南大学,1
信息学部,计算机学院,本科,2022,升学,中国人民大学,1
信息学部,计算机学院,本科,2022,升学,中国科学技术大学,3
信息学部,计算机学院,本科,2022,升学,中国科学院信息工程研究所,2
信息学部,计算机学院,本科,2022,升学,中国科学院大学信息工程研究所,4
信息学部,计算机学院,本科,2022,升学,中国科学院大学自动化研究所,2
信息学部,计算机学院,本科,2022,升学,中国航空研究院631所,1
信息学部,计算机学院,本科,2022,升学,中山大学,1
信息学部,计算机学院,本科,2022,升学,北京大学,2
信息学部,计算机学院,本科,2022,升学,北京师范大学,1
信息学部,计算机学院,本科,2022,升学,北京理工大学,3
信息学部,计算机学院,本科,2022,升学,北京科技大学,1
